[Tue Jul 16 15:38:04.987285 2019] [php7:warn] [pid 2156] [client 127.0.0.1:59864] PHP Warning:  A non-numeric value encountered in /var/www/dev/alisimbi/controller/training.php on line 55, referer: http://dev.alisimbi/
[Tue Jul 16 15:38:04.987308 2019] [php7:warn] [pid 2156] [client 127.0.0.1:59864] PHP Warning:  A non-numeric value encountered in /var/www/dev/alisimbi/controller/training.php on line 55, referer: http://dev.alisimbi/
[Wed Jul 17 13:19:18.931990 2019] [php7:warn] [pid 8483] [client 127.0.0.1:36266] PHP Warning:  imagepng(/var/www/dev/alisimbi/uploads/img/1131015984_143212904_2078881272_n.png): failed to open stream: Permission denied in /var/www/dev/alisimbi/includes/vendor/imageResize.php on line 311, referer: http://dev.alisimbi/index.php?page=training&module=edit&moduleid=2
[Wed Jul 17 13:20:23.012391 2019] [php7:warn] [pid 10965] [client 127.0.0.1:36272] PHP Warning:  imagepng(/var/www/dev/alisimbi/uploads/img/142510137_86080816_1554459890_n.png): failed to open stream: Permission denied in /var/www/dev/alisimbi/includes/vendor/imageResize.php on line 311, referer: http://dev.alisimbi/index.php?page=training&module=edit&moduleid=2
[Wed Jul 17 13:26:09.775449 2019] [php7:warn] [pid 11198] [client 127.0.0.1:36526] PHP Warning:  unlink(/var/www/dev/alisimbi/uploads/videos/1235.mp4): Permission denied in /var/www/dev/alisimbi/includes/classes_extension.php on line 636, referer: http://dev.alisimbi/index.php?page=training&module=edit&moduleid=2&action=add_video
[Thu Jul 18 13:36:28.889328 2019] [php7:error] [pid 30608] [client 127.0.0.1:57184] PHP Fatal error:  Uncaught ArgumentCountError: Too few arguments to function courseAccess(), 1 passed in /var/www/dev/alisimbi/controller/account.php on line 122 and exactly 2 expected in /var/www/dev/alisimbi/includes/classes_extension.php:727\nStack trace:\n#0 /var/www/dev/alisimbi/controller/account.php(122): courseAccess(2)\n#1 /var/www/dev/alisimbi/index.php(93): mainContent()\n#2 {main}\n  thrown in /var/www/dev/alisimbi/includes/classes_extension.php on line 727
[Thu Jul 18 13:38:44.045628 2019] [php7:warn] [pid 31328] [client 127.0.0.1:57194] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124
[Thu Jul 18 13:38:44.045709 2019] [php7:warn] [pid 31328] [client 127.0.0.1:57194] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128
[Thu Jul 18 13:40:34.153949 2019] [php7:warn] [pid 30774] [client 127.0.0.1:57230] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/account.php on line 124, referer: http://dev.alisimbi/index.php?page=account&profile=home
[Thu Jul 18 13:40:34.154023 2019] [php7:warn] [pid 30774] [client 127.0.0.1:57230] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in /var/www/dev/alisimbi/controller/account.php on line 128, referer: http://dev.alisimbi/index.php?page=account&profile=home
